RC-COMBINED GENDER BY RACE INDICATOR,RC-ILLICIT DRUG OTHER THAN MARIJUANA - EVER USED,RECODED # R's CHILDREN < 18 IN HOUSEHOLD,Total %,Total % SE,Total % CI (lower),Total % CI (upper),Row %,Row % SE,Row % CI (lower),Row % CI (upper),Column %,Column % SE,Column % CI (lower),Column % CI (upper),Weighted Count,Unweighted Count,Count SE
"6 - Female, Hispanic",Overall,3 - 3 or more,0.1075818225656153,0.011132003169745823,0.08717926310866544,0.13206836501879024,1.0,0.0,N/A,N/A,0.1075818225656153,0.011132003169745823,0.08717926310866544,0.13206836501879024,1683092.5028406966,179,191750.54641164417
"6 - Female, Hispanic",0 - Never used drug/used only marijuana,Overall,0.8088468035107288,0.012696964932305368,0.7820393103380151,0.8330610036143188,0.8088468035107288,0.012696964932305368,0.7820393103380151,0.8330610036143188,1.0,0.0,N/A,N/A,12654219.44404464,1774,546558.0037749582
"6 - Female, Hispanic",0 - Never used drug/used only marijuana,0,0.4661588012984421,0.016374277936409578,0.43346389733636354,0.49914704371646385,0.8124500368240654,0.01802278950648615,0.7735451377178788,0.8460017117744375,0.5763252067945631,0.02030746972420654,0.5351067255057778,0.616508230428277,7292945.637912809,1171,408986.60763228475
"6 - Female, Hispanic",0 - Never used drug/used only marijuana,1,0.10346046958765885,0.010985655122192073,0.08338358746197179,0.12769795635458986,0.757260163086788,0.03569887482887245,0.6786636531355437,0.8216836134656655,0.1279110817259804,0.013570994019204191,0.10303810803414032,0.15773243286509286,1618614.8974856844,208,182811.46945149056
"6 - Female, Hispanic",0 - Never used drug/used only marijuana,2,0.14573507892699233,0.013485014597033496,0.12067951161913693,0.174957652733423,0.8006355154008943,0.04095399723221487,0.7057696274905516,0.8705258622088028,0.18017636750796562,0.01586017259888969,0.1504833158776769,0.21425073916269785,2279991.2930766316,248,210194.75543885067
"6 - Female, Hispanic",0 - Never used drug/used only marijuana,3 - 3 or more,0.09349245369763466,0.010706566705761334,0.07409267873214151,0.11732804113999777,0.8690357856747837,0.035004495682604636,0.7815466808557265,0.9248550322920753,0.11558734397148984,0.01278368568745958,0.09228308114149636,0.14384404778793355,1462667.6155695028,147,185312.64254929463
"6 - Female, Hispanic",1 - Illicit drug except for marijuana are ever used,Overall,0.19115319648926954,0.012696964932305356,0.16693899638567947,0.21796068966198315,0.19115319648926954,0.012696964932305356,0.16693899638567947,0.21796068966198315,1.0,0.0,N/A,N/A,2990547.1410739343,492,212992.08761404786
"6 - Female, Hispanic",1 - Illicit drug except for marijuana are ever used,0,0.10761039086098691,0.011223386126066413,0.08705524319025643,0.13231552404873362,0.18754996317593514,0.018022789506486152,0.15399828822556302,0.22645486228212172,0.5629536562158806,0.03841831112227311,0.48488569330928616,0.6380225685528282,1683539.44715352,325,176539.4365429879
"6 - Female, Hispanic",1 - Illicit drug except for marijuana are ever used,1,0.033164266046033036,0.006115939951255261,0.022850498090421476,0.047905018667710256,0.24273983691321166,0.035698874828872455,0.17831638653433415,0.32133634686445606,0.17349574401647386,0.03454290360266834,0.1145686569424735,0.25403562275097713,518847.20125696104,65,100784.34873898282
"6 - Female, Hispanic",1 - Illicit drug except for marijuana are ever used,2,0.03628917071426892,0.00726091234413699,0.02421459244591194,0.05405120644265957,0.19936448459910514,0.040953997232214864,0.12947413779119665,0.2942303725094479,0.18984338939006978,0.0323138830026008,0.13319208646298747,0.2632719761077637,567735.6053922588,70,114381.66158007606
"6 - Female, Hispanic",1 - Illicit drug except for marijuana are ever used,3 - 3 or more,0.014089368867980654,0.00390809020490119,0.00805608857361201,0.02452929654624804,0.1309642143252165,0.03500449568260464,0.07514496770792477,0.21845331914427357,0.0737072103775757,0.020824496187567716,0.04133930676017703,0.12803383318283676,220424.88727119402,32,60285.29681630582
"7 - Male or Female, Other Races",Overall,Overall,1.0,0.0,N/A,N/A,1.0,0.0,N/A,N/A,1.0,0.0,N/A,N/A,15473978.729705261,3025,753086.005903153
"7 - Male or Female, Other Races",Overall,0,0.6812228855419147,0.018852488794196046,0.6422229080822648,0.7178394019853029,1.0,0.0,N/A,N/A,0.6812228855419147,0.018852488794196046,0.6422229080822648,0.7178394019853029,10541228.44106403,2303,493867.0427291754
"7 - Male or Female, Other Races",Overall,1,0.11718175679446319,0.013053979167065414,0.09339699953238828,0.14604785202169632,1.0,0.0,N/A,N/A,0.11718175679446319,0.013053979167065414,0.09339699953238828,0.14604785202169632,1813268.0121470182,292,235450.14779153472
"7 - Male or Female, Other Races",Overall,2,0.13836798105102846,0.013140980704760535,0.11402206413328284,0.1669327727478986,1.0,0.0,N/A,N/A,0.13836798105102846,0.013140980704760535,0.11402206413328284,0.1669327727478986,2141103.195655875,296,246955.5395138216
"7 - Male or Female, Other Races",Overall,3 - 3 or more,0.06322737661259525,0.008964699259201419,0.047439048867969014,0.08380795840377168,1.0,0.0,N/A,N/A,0.06322737661259525,0.008964699259201419,0.047439048867969014,0.08380795840377168,978379.0808383628,134,153273.5032233891
"7 - Male or Female, Other Races",0 - Never used drug/used only marijuana,Overall,0.7823933557432543,0.017347554637081885,0.7455489023943643,0.8152249718701085,0.7823933557432543,0.017347554637081885,0.7455489023943643,0.8152249718701085,1.0,0.0,N/A,N/A,12106738.145033838,2324,666510.4872179598
"7 - Male or Female, Other Races",0 - Never used drug/used only marijuana,0,0.5199621497560194,0.018913758116681282,0.48193058757626484,0.5577637560596549,0.7632775715431052,0.019208788520075442,0.7225611746887497,0.7996751603356433,0.664578943493287,0.019983561090386043,0.6233297776644473,0.7034599031320057,8045883.2455764655,1767,443521.89752272016
"7 - Male or Female, Other Races",0 - Never used drug/used only marijuana,1,0.09975082981022686,0.012222781427113562,0.07774541943238394,0.1271261942512917,0.8512487996334602,0.035041078052215555,0.7664897521360111,0.9088988432109821,0.1274944745862087,0.015663737832198113,0.09920201414613533,0.1624012263653233,1543542.2187539,225,216745.62206546767
"7 - Male or Female, Other Races",0 - Never used drug/used only marijuana,2,0.10891908519567203,0.01210169085684182,0.08688524474026403,0.1357101770801028,0.7871697221303242,0.05140225477365898,0.666342194848119,0.8726072006435546,0.13921269192297986,0.015176698800972938,0.11142899062487792,0.1725785026174327,1685411.6075767842,228,213115.47117477987
"7 - Male or Female, Other Races",0 - Never used drug/used only marijuana,3 - 3 or more,0.053761290981336675,0.009143114010087137,0.03809098894888506,0.07537307571760461,0.8502850167379413,0.05177925605546148,0.7150135229320898,0.9278295084640951,0.06871388999752533,0.011207905575526003,0.04934083790664969,0.094933922346292,831901.073126699,104,151521.6124331839
"7 - Male or Female, Other Races",1 - Illicit drug except for marijuana are ever used,Overall,0.21760664425674586,0.017347554637081885,0.18477502812989166,0.2544510976056358,0.21760664425674586,0.017347554637081885,0.18477502812989166,0.2544510976056358,1.0,0.0,N/A,N/A,3367240.584671425,701,303244.1660379418
"7 - Male or Female, Other Races",1 - Illicit drug except for marijuana are ever used,0,0.16126073578589473,0.014054294734003395,0.13498480464581708,0.19151904719423865,0.2367224284568939,0.01920878852007544,0.20032483966435577,0.2774388253112493,0.7410653123055805,0.03984321322306551,0.6534998244634501,0.8128394592098775,2495345.195487555,536,224600.09203042966
"7 - Male or Female, Other Races",1 - Illicit drug except for marijuana are ever used,1,0.017430926984236303,0.004364506324968263,0.010521399593343644,0.028746197811389054,0.14875120036653958,0.035041078052215555,0.09110115678901763,0.23351024786398872,0.08010291709507826,0.020086518782490948,0.04794940861218854,0.13085417954318773,269725.793393118,67,69135.22345924094
"7 - Male or Female, Other Races",1 - Illicit drug except for marijuana are ever used,2,0.029448895855356375,0.00783709501124858,0.017192249578884333,0.04999898096194718,0.21283027786967548,0.051402254773658985,0.12739279935644515,0.33365780515188087,0.1353308671062945,0.03261933288406821,0.08207159807315038,0.2150547739245401,455691.58807909,68,126836.87728482584
"7 - Male or Female, Other Races",1 - Illicit drug except for marijuana are ever used,3 - 3 or more,0.009466085631258591,0.0031492902615453044,0.004844061079710278,0.018416659792942915,0.1497149832620589,0.051779256055461485,0.07217049153590509,0.2849864770679104,0.04350090349304736,0.012606811456598154,0.024149087571171148,0.07713448594906261,146478.00771166405,30,49930.08481461367
