RC-COMBINED GENDER BY RACE INDICATOR,RC-ILLICIT DRUG OTHER THAN MARIJUANA - EVER USED,RECODED # R's CHILDREN < 18 IN HOUSEHOLD,Total %,Total % SE,Total % CI (lower),Total % CI (upper),Row %,Row % SE,Row % CI (lower),Row % CI (upper),Column %,Column % SE,Column % CI (lower),Column % CI (upper),Weighted Count,Unweighted Count,Count SE
"6 - Female, Hispanic",0 - Never used drug/used only marijuana,Overall,0.811544809107347,0.02128659634271409,0.7650417245990614,0.8506408565218553,0.811544809107347,0.02128659634271409,0.7650417245990614,0.8506408565218553,1.0,0.0,N/A,N/A,2883830.375870529,560,144763.65262555444
"6 - Female, Hispanic",0 - Never used drug/used only marijuana,0,0.6450880151200159,0.022821710413219554,0.5980396305533129,0.689488771584003,0.8167605484450413,0.023974585502461437,0.7636506919969805,0.8601221332834942,0.7948889671656897,0.020859858426598665,0.7498233354424311,0.8336377991501169,2292324.9489567676,442,116876.48578320903
"6 - Female, Hispanic",0 - Never used drug/used only marijuana,1,0.10070220841393446,0.01148053229159089,0.07987303888606437,0.12621807205686789,0.773502980173676,0.08422405790793054,0.5652752905242656,0.8996909682653187,0.12408705875982515,0.014072566809854269,0.09846999276673671,0.15522100253750437,357846.029304015,64,46455.51645824198
"6 - Female, Hispanic",0 - Never used drug/used only marijuana,2,0.04836684491839025,0.010819236418112011,0.030724229938749383,0.07535270395938103,0.7725154657895364,0.09736577302939249,0.5274054962081013,0.9117673343678826,0.05959848966514987,0.012929566000173939,0.03834475580359056,0.09151170297046275,171871.934852365,41,39206.70565830863
"6 - Female, Hispanic",0 - Never used drug/used only marijuana,3 - 3 or more,0.017387740655006013,0.00832932937925108,0.006602749375289951,0.044991189010573904,1.0,0.0,N/A,N/A,0.02142548440933475,0.010214841726160422,0.008161879501173062,0.05504707981709513,61787.462757379995,13,30084.20131194793
"6 - Female, Hispanic",1 - Illicit drug except for marijuana are ever used,Overall,0.18845519089265286,0.021286596342714095,0.14935914347814466,0.23495827540093853,0.18845519089265286,0.021286596342714095,0.14935914347814466,0.23495827540093853,1.0,0.0,N/A,N/A,669676.8901577973,155,86845.1750793417
"6 - Female, Hispanic",1 - Illicit drug except for marijuana are ever used,0,0.14472488212158324,0.019740835634268122,0.10939642517278637,0.18904062214195738,0.18323945155495816,0.02397458550246144,0.1398778667165053,0.2363493080030191,0.7679538113865003,0.07143463306694729,0.5966750243376983,0.8810023249395977,514280.9201941391,129,79221.27170448165
"6 - Female, Hispanic",1 - Illicit drug except for marijuana are ever used,1,0.029487604676796723,0.013206081687422868,0.011882646060023214,0.07129361170330918,0.2264970198263237,0.08422405790793056,0.10030903173468106,0.4347247094757342,0.15647011120852247,0.06423812782098129,0.06523522813641418,0.3302254924577763,104784.41747676802,19,47507.30196351114
"6 - Female, Hispanic",1 - Illicit drug except for marijuana are ever used,2,0.014242704094272859,0.007392814076012534,0.004992611813430508,0.039942977612415415,0.22748453421046358,0.09736577302939249,0.0882326656321174,0.4725945037918986,0.07557607740497704,0.03912799930922026,0.025857969502440837,0.2011497810856364,50611.552486889996,7,25844.23367115416
"6 - Female, Hispanic",1 - Illicit drug except for marijuana are ever used,3 - 3 or more,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
"7 - Male or Female, Other Races",Overall,Overall,1.0,0.0,N/A,N/A,1.0,0.0,N/A,N/A,1.0,0.0,N/A,N/A,3142390.341750886,969,206525.87843678624
"7 - Male or Female, Other Races",Overall,0,0.9642494566768232,0.010129893472931598,0.937295170385819,0.979866068204431,1.0,0.0,N/A,N/A,0.9642494566768232,0.010129893472931598,0.937295170385819,0.979866068204431,3030048.1796997883,914,205784.4508974362
"7 - Male or Female, Other Races",Overall,1,0.026541634614110233,0.009370587662920492,0.012988701891981345,0.05347013321611345,1.0,0.0,N/A,N/A,0.026541634614110233,0.009370587662920492,0.012988701891981345,0.05347013321611345,83404.176265661,35,29616.77021947908
"7 - Male or Female, Other Races",Overall,2,0.006826637619353914,0.004102094997903333,0.0020348367037756475,0.022646498621807905,1.0,0.0,N/A,N/A,0.006826637619353914,0.004102094997903333,0.0020348367037756475,0.022646498621807905,21451.960121690998,9,12949.229170014543
"7 - Male or Female, Other Races",Overall,3 - 3 or more,0.0023822710897128444,0.0016302217924098997,0.000601739800765305,0.009381886179997667,1.0,0.0,N/A,N/A,0.0023822710897128444,0.0016302217924098997,0.000601739800765305,0.009381886179997667,7486.025663746,11,4929.367990884113
"7 - Male or Female, Other Races",0 - Never used drug/used only marijuana,Overall,0.7709801454127064,0.0221243991002686,0.7235578844670001,0.8123768256344965,0.7709801454127064,0.0221243991002686,0.7235578844670001,0.8123768256344965,1.0,0.0,N/A,N/A,2422720.562626582,737,190677.10062738077
"7 - Male or Female, Other Races",0 - Never used drug/used only marijuana,0,0.7492869629310247,0.022550023521394024,0.7013443722909335,0.7918178897156025,0.7770675500439042,0.021028350618989482,0.7320100893672716,0.8164490136472949,0.9718628519673884,0.008252012814038354,0.9495977581892905,0.9844534087337516,2354552.115514306,698,187221.92904173408
"7 - Male or Female, Other Races",0 - Never used drug/used only marijuana,1,0.016797435404689608,0.006613655486960774,0.007585292179448354,0.03678282244689095,0.6328711719872614,0.1880583804689275,0.25328702447804735,0.8975473996240046,0.02178711800120083,0.00852375574024614,0.00987605393276498,0.04737621361172994,52784.098781881,22,21307.00429917799
"7 - Male or Female, Other Races",0 - Never used drug/used only marijuana,2,0.00251347598727954,0.0013937352141644619,0.0008243137516842983,0.007637567023244581,0.36818652569951715,0.2466437236732341,0.06479096424337663,0.8305590915788986,0.0032601046891215,0.0018135157016974596,0.0010650192461763935,0.009934434057567798,7898.3226666499995,6,4468.226053756074
"7 - Male or Female, Other Races",0 - Never used drug/used only marijuana,3 - 3 or more,0.0023822710897128444,0.0016302217924098997,0.000601739800765305,0.009381886179997667,1.0,0.0,N/A,N/A,0.0030899253422896024,0.0021312544132077583,0.0007716579118705399,0.012287247161071452,7486.025663746,11,4929.367990884113
"7 - Male or Female, Other Races",1 - Illicit drug except for marijuana are ever used,Overall,0.22901985458729326,0.022124399100268595,0.1876231743655032,0.27644211553299963,0.22901985458729326,0.022124399100268595,0.1876231743655032,0.27644211553299963,1.0,0.0,N/A,N/A,719669.7791243027,232,72371.28436956927
"7 - Male or Female, Other Races",1 - Illicit drug except for marijuana are ever used,0,0.21496249374579826,0.020151500298513435,0.17724617109216195,0.2581859809350123,0.2229324499560956,0.02102835061898948,0.18355098635270486,0.26798991063272815,0.938619466566219,0.03228067971289021,0.832286139661619,0.9792190328564401,675496.0641854816,216,67890.23388665779
"7 - Male or Female, Other Races",1 - Illicit drug except for marijuana are ever used,1,0.009744199209420629,0.006799216315587042,0.0023839831566595743,0.03894106018938784,0.3671288280127388,0.18805838046892748,0.10245260037599546,0.7467129755219527,0.042547399337844426,0.028184396706296386,0.010951143105816727,0.15135471849827983,30620.07748378,13,21151.7649933801
"7 - Male or Female, Other Races",1 - Illicit drug except for marijuana are ever used,2,0.004313161632074374,0.0038727511758103335,0.0007075163180689891,0.02581913501696834,0.631813474300483,0.24664372367323403,0.16944090842110152,0.9352090357566234,0.018833134095936507,0.01682724448751084,0.003072451104338875,0.10678144718604811,13553.637455041,3,12153.908508380791
"7 - Male or Female, Other Races",1 - Illicit drug except for marijuana are ever used,3 - 3 or more,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
