RC-COMBINED GENDER BY RACE INDICATOR,RC-ILLICIT DRUG OTHER THAN MARIJUANA - EVER USED,RECODED # R's CHILDREN < 18 IN HOUSEHOLD,Total %,Total % SE,Total % CI (lower),Total % CI (upper),Row %,Row % SE,Row % CI (lower),Row % CI (upper),Column %,Column % SE,Column % CI (lower),Column % CI (upper),Weighted Count,Unweighted Count,Count SE
"6 - Female, Hispanic",Overall,3 - 3 or more,0.17372058459335657,0.026863748075002268,0.12615569406016777,0.23440835446231376,1.0,0.0,N/A,N/A,0.17372058459335657,0.026863748075002268,0.12615569406016777,0.23440835446231376,937869.6516995439,83,170044.10891062138
"6 - Female, Hispanic",0 - Never used drug/used only marijuana,Overall,0.810658932244352,0.022894280784587915,0.7603695329556999,0.8524425644736008,0.810658932244352,0.022894280784587915,0.7603695329556999,0.8524425644736008,1.0,0.0,N/A,N/A,4376524.590973601,396,309845.2673671039
"6 - Female, Hispanic",0 - Never used drug/used only marijuana,0,0.22491240623767927,0.030700435020571692,0.1692447450737354,0.29244460005931866,0.7444320488616283,0.05789492976104928,0.612520314024095,0.842950582064946,0.2774439376310792,0.035742234109502544,0.21160320542364625,0.3545579587662554,1214240.2156589641,112,181420.6280433271
"6 - Female, Hispanic",0 - Never used drug/used only marijuana,1,0.16993748262839595,0.023278542052657395,0.12813642037038053,0.22190430041623158,0.8052508010037915,0.04472982369550586,0.6998421504606765,0.8799900678391789,0.2096288289304542,0.028770065276861653,0.15763414798117423,0.27321120511783864,917445.724791131,88,144421.23138296965
"6 - Female, Hispanic",0 - Never used drug/used only marijuana,2,0.26215984603198544,0.029456293583035625,0.2074046757864549,0.3254351426585369,0.837259685009041,0.04064828914564,0.7386143159347213,0.9035387971369662,0.323391053381947,0.03588570637272024,0.2558514021731422,0.39919546468751893,1415328.8976269476,128,158397.49017865557
"6 - Female, Hispanic",0 - Never used drug/used only marijuana,3 - 3 or more,0.15364919734629173,0.02643573506155599,0.10768808183380571,0.21451075302025788,0.8844616641485076,0.04752935366848865,0.7504799137496324,0.9511807821982544,0.18953618005651995,0.03217984504297036,0.13310323434180507,0.2626464486269359,829509.7528965598,68,165801.88137317728
"6 - Female, Hispanic",1 - Illicit drug except for marijuana are ever used,Overall,0.1893410677556474,0.022894280784587915,0.14755743552639863,0.23963046704429958,0.1893410677556474,0.022894280784587915,0.14755743552639863,0.23963046704429958,1.0,0.0,N/A,N/A,1022200.3436384919,129,145033.44716541277
"6 - Female, Hispanic",1 - Illicit drug except for marijuana are ever used,0,0.07721376710696813,0.018068572987746532,0.047872145198574766,0.12223063564355392,0.25556795113837194,0.057894929761049284,0.1570494179350542,0.3874796859759052,0.4078025333976448,0.0741071646418123,0.27102894263394334,0.5605253124729438,416855.8897757201,54,106029.03048924121
"6 - Female, Hispanic",1 - Illicit drug except for marijuana are ever used,1,0.041099230922908944,0.011248140512182838,0.02358984151804949,0.07066428212479502,0.1947491989962086,0.04472982369550586,0.12000993216082131,0.30015784953932356,0.21706453549712323,0.056965598529413436,0.12388811010062117,0.3521513300149096,221883.442776889,24,64443.35452959324
"6 - Female, Hispanic",1 - Illicit drug except for marijuana are ever used,2,0.05095668247870557,0.01281986616906159,0.030562829916239556,0.08378278111732446,0.16274031499095945,0.040648289145640004,0.09646120286303424,0.26138568406527923,0.2691264134227198,0.06443044589398658,0.1601670758402786,0.41553425198597443,275101.11228289903,36,68361.14987250125
"6 - Female, Hispanic",1 - Illicit drug except for marijuana are ever used,3 - 3 or more,0.02007138724706481,0.008316796831598102,0.008684443254983108,0.045700458543232216,0.1155383358514923,0.04752935366848864,0.04881921780174551,0.24952008625036745,0.10600651768251236,0.04035448570413864,0.0479946886853721,0.2180757229004278,108359.89880298401,15,44680.24174409091
"7 - Male or Female, Other Races",Overall,Overall,1.0,0.0,N/A,N/A,1.0,0.0,N/A,N/A,1.0,0.0,N/A,N/A,5620266.705190272,707,465379.06824462616
"7 - Male or Female, Other Races",Overall,0,0.45137590460445026,0.029880338117188893,0.3923438048714529,0.5118089820369361,1.0,0.0,N/A,N/A,0.45137590460445026,0.029880338117188893,0.3923438048714529,0.5118089820369361,2536852.9681735323,265,274356.244864075
"7 - Male or Female, Other Races",Overall,1,0.17320218164510998,0.021802803278412684,0.1336684300437722,0.22143975394612092,1.0,0.0,N/A,N/A,0.17320218164510998,0.021802803278412684,0.1336684300437722,0.22143975394612092,973442.4547663293,144,155693.52570694618
"7 - Male or Female, Other Races",Overall,2,0.26610773428339835,0.030328278548271335,0.209758698414173,0.33124899293272786,1.0,0.0,N/A,N/A,0.26610773428339835,0.030328278548271335,0.209758698414173,0.33124899293272786,1495596.4389866036,213,203035.54896766916
"7 - Male or Female, Other Races",Overall,3 - 3 or more,0.10931417946704164,0.020873780519703813,0.07389268983939727,0.15880385211272066,1.0,0.0,N/A,N/A,0.10931417946704164,0.020873780519703813,0.07389268983939727,0.15880385211272066,614374.8432638082,85,123360.08659217927
"7 - Male or Female, Other Races",0 - Never used drug/used only marijuana,Overall,0.7883142650432325,0.02715878505175603,0.7286733821071573,0.8377641931466109,0.7883142650432325,0.02715878505175603,0.7286733821071573,0.8377641931466109,1.0,0.0,N/A,N/A,4430536.41704902,532,415430.44876443956
"7 - Male or Female, Other Races",0 - Never used drug/used only marijuana,0,0.32423864106492234,0.03138469257992507,0.2646257109511535,0.39015583617826555,0.7183339601369708,0.04943329024741285,0.6095644441546624,0.806424583408348,0.4113063221647277,0.03394800976100833,0.34520693502713884,0.4807694268921893,1822307.6389133222,183,241225.6563196681
"7 - Male or Female, Other Races",0 - Never used drug/used only marijuana,1,0.15109175197593233,0.022193827206453517,0.11168815114210662,0.20124753602913417,0.8723432380633533,0.03735783520086172,0.7769589199651159,0.9305807209688626,0.19166436366294373,0.028815157901590407,0.14029980938825612,0.25622908489994345,849175.943059199,115,154863.66629408242
"7 - Male or Female, Other Races",0 - Never used drug/used only marijuana,2,0.21664102132011234,0.027536783020777483,0.16641398679101105,0.2769902514678972,0.8141102020334172,0.05975974894154141,0.6645847301616178,0.9063694638210104,0.27481555380484124,0.0345146622074709,0.21112108093204404,0.34921973621931357,1217580.3191038433,167,179392.5777508256
"7 - Male or Female, Other Races",0 - Never used drug/used only marijuana,3 - 3 or more,0.0963428506822661,0.01968550079921978,0.06340573755281481,0.14376339831451992,0.8813390097422228,0.04369892214698765,0.762402499930751,0.9450309265964449,0.12221376036748807,0.02441074780169769,0.0810121165849505,0.18025974281827972,541472.5159726581,67,115795.42375812925
"7 - Male or Female, Other Races",1 - Illicit drug except for marijuana are ever used,Overall,0.21168573495676743,0.02715878505175603,0.16223580685338915,0.2713266178928427,0.21168573495676743,0.02715878505175603,0.16223580685338915,0.2713266178928427,1.0,0.0,N/A,N/A,1189730.2881412525,175,170464.61843383458
"7 - Male or Female, Other Races",1 - Illicit drug except for marijuana are ever used,0,0.12713726353952834,0.023629276401828183,0.08673343773245909,0.182599542692568,0.28166603986303007,0.049433290247412866,0.19357541659165287,0.3904355558453385,0.6005943837712711,0.07660967919682299,0.44188324738529955,0.7406610332041256,714545.3292602123,82,142398.9516771034
"7 - Male or Female, Other Races",1 - Illicit drug except for marijuana are ever used,1,0.0221104296691776,0.006049440658903206,0.012725792931497705,0.03814835090239937,0.12765676193664646,0.03735783520086171,0.06941927903113723,0.22304108003488388,0.10444931338284658,0.026354932503068567,0.06211433014899894,0.17039612119746503,124266.51170713003,29,33179.33673814033
"7 - Male or Female, Other Races",1 - Illicit drug except for marijuana are ever used,2,0.04946671296328596,0.017563484040043903,0.023986421955638618,0.09926144390525561,0.1858897979665826,0.0597597489415414,0.09363053617898949,0.335415269838382,0.23367995473756673,0.0786079342684602,0.11211228091493759,0.42410349500839317,278016.1198827601,46,100632.68652600182
"7 - Male or Female, Other Races",1 - Illicit drug except for marijuana are ever used,3 - 3 or more,0.012971328784775511,0.005041730104920726,0.0059233664021825045,0.028167738394594386,0.11866099025777697,0.043698922146987645,0.0549690734035549,0.23759750006924885,0.06127634810831559,0.022079426893671098,0.029309247953937856,0.12366744576151985,72902.32729115,18,28605.76225161057
