RC-COMBINED GENDER BY RACE INDICATOR,ILLICIT DRUG OTHER THAN MARIJUANA - EVER USED,RECODED # R's CHILDREN < 18 IN HOUSEHOLD,Total %,Total % SE,Total % CI (lower),Total % CI (upper),Row %,Row % SE,Row % CI (lower),Row % CI (upper),Column %,Column % SE,Column % CI (lower),Column % CI (upper),Weighted Count,Unweighted Count,Count SE
"6 - Female, Hispanic",Overall,2,0.11573751964075592,0.0032957708461644392,0.10928050933695105,0.12252357190819742,1.0,0.0,N/A,N/A,0.11573751964075592,0.0032957708461644392,0.10928050933695105,0.12252357190819742,343155.5437571362,2582,10513.478135696216
"6 - Female, Hispanic",Overall,3 - 3 or more,0.04232806233208738,0.0015040451165072583,0.03940804570300726,0.04545420519899546,1.0,0.0,N/A,N/A,0.04232806233208738,0.0015040451165072583,0.03940804570300726,0.04545420519899546,125500.4365985956,972,4511.379258858919
"6 - Female, Hispanic",0 - Never used drug/used only marijuana,Overall,0.7118792030088226,0.004262364137168291,0.7032428678716711,0.720364141724416,0.7118792030088226,0.004262364137168291,0.7032428678716711,0.720364141724416,1.0,0.0,N/A,N/A,2110683.68975022,14900,29970.910365496307
"6 - Female, Hispanic",0 - Never used drug/used only marijuana,0,0.4423723804844142,0.005522148492390277,0.43131134299913615,0.45349087860009196,0.6962534599599274,0.0058770900376919205,0.6843213669863102,0.7079270359060791,0.621414951602304,0.006285137676837492,0.6087111617604236,0.6339543171920037,1311610.4029139054,8905,24753.5388229753
"6 - Female, Hispanic",0 - Never used drug/used only marijuana,1,0.14990095603200063,0.0032349517680348087,0.14351867873815108,0.15651518742038958,0.7256550576656396,0.009059999502828918,0.7070874504840791,0.7434726782056866,0.2105707757698645,0.004469700004809659,0.20173340630510683,0.21968874160697696,444448.3019555038,3345,10932.061409677386
"6 - Female, Hispanic",0 - Never used drug/used only marijuana,2,0.0879215349856293,0.002934419985867861,0.08220334109461773,0.09399675792143332,0.7596632039336406,0.011140413366243522,0.736581352825824,0.7813229765209774,0.12350625585636002,0.004174511474580444,0.11536304212022203,0.13213842082908553,260682.6398181367,1940,9254.761328584525
"6 - Female, Hispanic",0 - Never used drug/used only marijuana,3 - 3 or more,0.03168433150677545,0.0013844174010930637,0.02901861864638323,0.03458619997722141,0.7485419780899514,0.01802401009122295,0.7106448487127214,0.7829913571765379,0.0445080167714673,0.0019110523797376626,0.04082353401017772,0.048508221018802464,93942.34506266528,710,3953.6100965254604
"6 - Female, Hispanic",1 - Illicit drug except for marijuana are ever used,Overall,0.2881207969911787,0.00426236413716829,0.27963585827558535,0.29675713212833016,0.2881207969911787,0.00426236413716829,0.27963585827558535,0.29675713212833016,1.0,0.0,N/A,N/A,854262.7236710811,6100,17522.569998498562
"6 - Female, Hispanic",1 - Illicit drug except for marijuana are ever used,0,0.19298874290573123,0.003861900995725002,0.1853502633840256,0.20086439595885527,0.3037465400400746,0.0058770900376919205,0.2920729640939229,0.31567863301369176,0.669818856955473,0.00795413037869563,0.6536512105751092,0.6855948078028636,572201.2811090327,3869,13941.16419452835
"6 - Female, Hispanic",1 - Illicit drug except for marijuana are ever used,1,0.05667233860500955,0.0023549533490361974,0.05212366238689637,0.06159217077917723,0.27434494233436146,0.009059999502828913,0.2565273217943145,0.292912549515922,0.19669645231039906,0.007506138327090656,0.18205477081660176,0.2122101776627493,168030.4470871204,1327,7443.503931695339
"6 - Female, Hispanic",1 - Illicit drug except for marijuana are ever used,2,0.027815984655126767,0.0014403991981265618,0.02506447894457486,0.03085998170276391,0.2403367960663607,0.011140413366243527,0.21867702347902387,0.26341864717417734,0.09654278672559134,0.004991303711901276,0.08697183037490906,0.10704351121406376,82472.90393899995,642,4325.024500163851
"6 - Female, Hispanic",1 - Illicit drug except for marijuana are ever used,3 - 3 or more,0.010643730825311958,0.0008381916060105206,0.009085408157459025,0.012465973390924902,0.25145802191004923,0.01802401009122295,0.21700864282346274,0.28935515128727934,0.036941904008539285,0.0029653793496188657,0.03142623050128094,0.04338228364019332,31558.091535930398,262,2588.9146068481496
"7 - Male or Female, Other Races",Overall,Overall,1.0,0.0,N/A,N/A,1.0,0.0,N/A,N/A,1.0,0.0,N/A,N/A,2462454.179435493,20945,40895.38328498658
"7 - Male or Female, Other Races",Overall,0,0.8985352199589,0.002660378418639125,0.8930654939644792,0.903755319483936,1.0,0.0,N/A,N/A,0.8985352199589,0.002660378418639125,0.8930654939644792,0.903755319483936,2212601.807757783,17596,39694.41375824636
"7 - Male or Female, Other Races",Overall,1,0.06488501404653765,0.002308415196290328,0.060399743873131975,0.06967865917970954,1.0,0.0,N/A,N/A,0.06488501404653765,0.002308415196290328,0.060399743873131975,0.06967865917970954,159776.37402162733,2070,5608.795580632572
"7 - Male or Female, Other Races",Overall,2,0.025861962084390917,0.0015256270954911871,0.0229681076275794,0.02910956305520259,1.0,0.0,N/A,N/A,0.025861962084390917,0.0015256270954911871,0.0229681076275794,0.02910956305520259,63683.89662311067,895,3722.254693338872
"7 - Male or Female, Other Races",Overall,3 - 3 or more,0.010717803910177105,0.0009939128755103164,0.008894793900308678,0.012909577631447745,1.0,0.0,N/A,N/A,0.010717803910177105,0.0009939128755103164,0.008894793900308678,0.012909577631447745,26392.10103298568,384,2424.9446819457467
"7 - Male or Female, Other Races",0 - Never used drug/used only marijuana,Overall,0.7075653424670989,0.0052191518202098375,0.6969732482396567,0.7179370320270916,0.7075653424670989,0.0052191518202098375,0.6969732482396567,0.7179370320270916,1.0,0.0,N/A,N/A,1742347.2347818136,13608,33537.97592182618
"7 - Male or Female, Other Races",0 - Never used drug/used only marijuana,0,0.6472436550843337,0.00524181713263448,0.636645070704824,0.6576993095819107,0.720331981103578,0.00542981341585042,0.7092969478382554,0.7311069261136478,0.9147475381249751,0.0030833047670513667,0.9083470936933972,0.9207400180740739,1593807.843575522,11757,32407.859187109738
"7 - Male or Female, Other Races",0 - Never used drug/used only marijuana,1,0.03987106636399744,0.0018359479819464591,0.03634258034572454,0.04372658686547652,0.614488059375322,0.018085646865167195,0.5775864019717216,0.6501188211462866,0.05634965984198329,0.0025523211453563066,0.051437096027138425,0.0617008855287356,98180.6740065754,1157,4524.70986283992
"7 - Male or Female, Other Races",0 - Never used drug/used only marijuana,2,0.01470983091734661,0.0011132851403938206,0.012633322085358008,0.017121731919377454,0.5687824794324009,0.02674125985673861,0.5144698662803229,0.621489503493099,0.02078936040883122,0.001562756762027674,0.01787182553673623,0.0241714543188493,36222.28462120959,487,2755.68844607155
"7 - Male or Female, Other Races",0 - Never used drug/used only marijuana,3 - 3 or more,0.005740790101419882,0.0006543223630155329,0.004565487730255457,0.0072164594153534024,0.5356311936224833,0.04468985726886947,0.44568646080604574,0.6233163183173489,0.00811344162420847,0.0009277137060485376,0.006447275454504893,0.010205771300024268,14136.432578503296,207,1583.8878511429837
"7 - Male or Female, Other Races",1 - Illicit drug except for marijuana are ever used,Overall,0.29243465753290926,0.005219151820209861,0.2820629679729166,0.30302675176035154,0.29243465753290926,0.005219151820209861,0.2820629679729166,0.30302675176035154,1.0,0.0,N/A,N/A,720106.9446536994,7337,16051.14859550292
"7 - Male or Female, Other Races",1 - Illicit drug except for marijuana are ever used,0,0.25129156487456783,0.0049352534522635475,0.2415092637400098,0.2613335778065301,0.2796680188964237,0.005429813415850424,0.2688930738863539,0.29070305216174624,0.8593084246394039,0.0056000062107066095,0.8476801459953529,0.8701849329885171,618793.9641822649,5839,15273.086847268854
"7 - Male or Female, Other Races",1 - Illicit drug except for marijuana are ever used,1,0.025013947682540477,0.0014766971673891597,0.022213157373821065,0.02815771162618555,0.3855119406246819,0.018085646865167202,0.3498811788537173,0.4224135980282823,0.08553687819893757,0.004908583450362907,0.07617894680955914,0.09592498863460389,61595.700015052564,913,3587.7924776721493
"7 - Male or Female, Other Races",1 - Illicit drug except for marijuana are ever used,2,0.011152131167044312,0.0009512751241542202,0.009394686560340705,0.013233945231414492,0.4312175205675992,0.02674125985673861,0.37851049650690116,0.4855301337196772,0.03813546335830356,0.0032441628378328223,0.032128046258036315,0.04521369491225947,27461.612001901085,408,2305.7128123543202
"7 - Male or Female, Other Races",1 - Illicit drug except for marijuana are ever used,3 - 3 or more,0.004977013808757232,0.0007182418611585895,0.003723931586836881,0.0066489371756148444,0.46436880637751754,0.04468985726886945,0.3766836816826519,0.554313539193955,0.017019233803357053,0.0024364177566727698,0.012757925210776495,0.0226711878272182,12255.668454482407,177,1775.6374185839518
