RC-COMBINED GENDER BY RACE INDICATOR,ILLICIT DRUG OTHER THAN MARIJUANA - EVER USED,RECODED # R's CHILDREN < 18 IN HOUSEHOLD,Total %,Total % SE,Total % CI (lower),Total % CI (upper),Row %,Row % SE,Row % CI (lower),Row % CI (upper),Column %,Column % SE,Column % CI (lower),Column % CI (upper),Weighted Count,Unweighted Count,Count SE
"6 - Female, Hispanic",Overall,3 - 3 or more,0.2548200244856805,0.0072268747714238305,0.24057827854416283,0.26960554658626795,1.0,0.0,N/A,N/A,0.2548200244856805,0.0072268747714238305,0.24057827854416283,0.26960554658626795,848334.5355734149,1813,27437.447614191384
"6 - Female, Hispanic",0 - Never used drug/used only marijuana,Overall,0.7619838159416772,0.006842341891484247,0.7479690475091578,0.7754532202813532,0.7619838159416772,0.006842341891484247,0.7479690475091578,0.7754532202813532,1.0,0.0,N/A,N/A,2536759.7696297467,5357,53689.33527918963
"6 - Female, Hispanic",0 - Never used drug/used only marijuana,0,0.16667368453082387,0.006866105718418774,0.15333512234216445,0.18092461393529272,0.6846042458033027,0.01610338426348808,0.6514035974607438,0.7160213301654627,0.21873651519073892,0.008541140027037231,0.2020658329898169,0.23637512354216736,554881.9918848724,1122,25834.4626160434
"6 - Female, Hispanic",0 - Never used drug/used only marijuana,1,0.1596595826297694,0.006719235733551748,0.14662096708957256,0.17362178718140406,0.7423592473700463,0.01958267075714697,0.7011159364133912,0.7796996086878937,0.2095314615474587,0.008267322498962679,0.19340906731197663,0.22662020695991913,531530.9821253155,1153,25511.499744381475
"6 - Female, Hispanic",0 - Never used drug/used only marijuana,2,0.23001797220706655,0.006230733677876443,0.21774246573440212,0.24277075155947533,0.8024361607616243,0.010975797242632762,0.7794613887076407,0.8235592977755815,0.30186726725003343,0.008321868823822368,0.2854193976577853,0.3188400592899521,765764.739327956,1646,25135.124804824576
"6 - Female, Hispanic",0 - Never used drug/used only marijuana,3 - 3 or more,0.2056325765740167,0.006834370734793877,0.19224440983261204,0.21969952055249867,0.806971810747833,0.013195713210880587,0.7790777434471391,0.8321029280098462,0.26986475601176807,0.00887915705382189,0.2524060276703935,0.2880657713803688,684582.0562916006,1436,24553.04719396391
"6 - Female, Hispanic",1 - Illicit drug except for marijuana are ever used,Overall,0.23801618405832234,0.006842341891484246,0.2245467797186463,0.25203095249084173,0.23801618405832234,0.006842341891484246,0.2245467797186463,0.25203095249084173,1.0,0.0,N/A,N/A,792392.0004701986,1751,26600.183234091164
"6 - Female, Hispanic",1 - Illicit drug except for marijuana are ever used,0,0.07678622030113043,0.004335110246203943,0.06851903699020369,0.08595883361114394,0.3153957541966976,0.016103384263488084,0.28397866983453757,0.3485964025392565,0.3226092402284506,0.015072088441218606,0.2931081770181804,0.3535943072881117,255632.98123479282,546,15164.710879350661
"6 - Female, Hispanic",1 - Illicit drug except for marijuana are ever used,1,0.05541092830600039,0.0044718864086232485,0.04708456348772646,0.06510911017223264,0.25764075262995356,0.019582670757146967,0.22030039131210621,0.29888406358660863,0.23280319582143524,0.01674385765684586,0.20087294525524182,0.26810615626803347,184471.39005280245,400,15165.930335716317
"6 - Female, Hispanic",1 - Illicit drug except for marijuana are ever used,2,0.056631587539527684,0.0035568084734618585,0.04989685196946852,0.06421389515885818,0.1975638392383773,0.010975797242632764,0.17644070222442015,0.22053861129236083,0.23793166739304983,0.014484367339045106,0.21007024241396352,0.26823355025940937,188535.14990078867,428,12056.603023704845
"6 - Female, Hispanic",1 - Illicit drug except for marijuana are ever used,3 - 3 or more,0.04918744791166376,0.003594420811562556,0.042450083154494084,0.0569305427453136,0.193028189252167,0.013195713210880587,0.16789707199015377,0.22092225655286082,0.20665589655706396,0.014158841330998139,0.1796584229614285,0.2365405166644902,163752.47928181433,377,12506.03673795948
"7 - Male or Female, Other Races",Overall,Overall,1.0,0.0,N/A,N/A,1.0,0.0,N/A,N/A,1.0,0.0,N/A,N/A,2927769.5562637346,6862,66057.6538775954
"7 - Male or Female, Other Races",Overall,0,0.5826589373743845,0.009624974710732703,0.5632090340112725,0.601855010055251,1.0,0.0,N/A,N/A,0.5826589373743845,0.009624974710732703,0.5632090340112725,0.601855010055251,1705891.0985297007,3613,46370.38746272933
"7 - Male or Female, Other Races",Overall,1,0.19495733034717694,0.007216340891325089,0.18086975658817547,0.209861040447786,1.0,0.0,N/A,N/A,0.19495733034717694,0.007216340891325089,0.18086975658817547,0.209861040447786,570790.1365609166,1312,25219.803877939914
"7 - Male or Female, Other Races",Overall,2,0.14468353620326324,0.006078203615141027,0.13289779177167588,0.15732483602473848,1.0,0.0,N/A,N/A,0.14468353620326324,0.006078203615141027,0.13289779177167588,0.15732483602473848,423600.052588496,1167,21448.23191509489
"7 - Male or Female, Other Races",Overall,3 - 3 or more,0.07770019607517435,0.004618007160083051,0.06891699966291419,0.08749758288371494,1.0,0.0,N/A,N/A,0.07770019607517435,0.004618007160083051,0.06891699966291419,0.08749758288371494,227488.2685846184,770,13727.501833325512
"7 - Male or Female, Other Races",0 - Never used drug/used only marijuana,Overall,0.7291558820296936,0.009061973734160489,0.7105750925317483,0.7469685764296506,0.7291558820296936,0.009061973734160489,0.7105750925317483,0.7469685764296506,1.0,0.0,N/A,N/A,2134800.393177168,4520,59298.89885018283
"7 - Male or Female, Other Races",0 - Never used drug/used only marijuana,0,0.42693678581456523,0.009383922687160278,0.40820332988814245,0.4458822169428204,0.7327387574941449,0.010305082221122136,0.7115386182010482,0.7529218521109522,0.5855219663402221,0.011625881647249576,0.5619952447221543,0.6086649422088843,1249972.5239569747,2421,41329.808034758134
"7 - Male or Female, Other Races",0 - Never used drug/used only marijuana,1,0.14672809568664077,0.0066284872004939285,0.13390807673864225,0.16054795497794133,0.7526164593316378,0.021289136789065025,0.7074329642818041,0.7928650612987943,0.20123007892112912,0.008630235449931493,0.18445257432055795,0.21912361325590343,429586.051599899,891,21516.216213541808
"7 - Male or Female, Other Races",0 - Never used drug/used only marijuana,2,0.10499955337332831,0.005895511656910735,0.09373370616804619,0.11744397032623524,0.7257187384874002,0.018246517176654785,0.6875926853192055,0.7608104817984919,0.1440015173175993,0.007814452202075078,0.12900575100860742,0.16041935968538465,307414.49578771973,740,19565.067396389855
"7 - Male or Female, Other Races",0 - Never used drug/used only marijuana,3 - 3 or more,0.05049144715515878,0.003632371154011526,0.04367504942408296,0.05830682319437748,0.6498239348882555,0.031207052542584372,0.5848723369932592,0.7096579267416199,0.06924643742104876,0.0047542485435672285,0.0602855281928528,0.07942672619917206,147827.32183257304,468,11162.000748596589
"7 - Male or Female, Other Races",1 - Illicit drug except for marijuana are ever used,Overall,0.2708441179703059,0.009061973734160487,0.2530314235703489,0.28942490746825117,0.2708441179703059,0.009061973734160487,0.2530314235703489,0.28942490746825117,1.0,0.0,N/A,N/A,792969.163086565,2342,29001.602749021982
"7 - Male or Female, Other Races",1 - Illicit drug except for marijuana are ever used,0,0.15572215155981917,0.006468583210470432,0.14316699461730178,0.16916097127501606,0.26726124250585503,0.010305082221122135,0.24707814788904764,0.28846138179895164,0.574951203396235,0.016498429497836888,0.5415246096908392,0.607706200461097,455918.5745727258,1192,19323.12446071408
"7 - Male or Female, Other Races",1 - Illicit drug except for marijuana are ever used,1,0.04822923466053617,0.0046183772539793175,0.039755392822795096,0.05839942379762275,0.24738354066836218,0.021289136789065022,0.20713493870120558,0.29256703571819587,0.17807008334522445,0.015165583204939015,0.14961804483775248,0.21059278950198704,141204.0849610175,421,14190.625214664742
"7 - Male or Female, Other Races",1 - Illicit drug except for marijuana are ever used,2,0.03968398282993496,0.0025691390240846234,0.03483345864748997,0.04517832151932129,0.2742812615125999,0.018246517176654785,0.23918951820150813,0.3124073146807947,0.14651964062326706,0.009245169203882882,0.12890700853355405,0.166079894667921,116185.55680077634,427,7988.889797313991
"7 - Male or Female, Other Races",1 - Illicit drug except for marijuana are ever used,3 - 3 or more,0.027208748920015537,0.003066896678958417,0.021681781675101198,0.03409551014552058,0.3501760651117441,0.031207052542584372,0.2903420732583798,0.41512766300674037,0.10045907263527348,0.01025850620679511,0.08164925916888272,0.12302168245982875,79660.94675204526,302,8741.161524955802
