RC-COMBINED GENDER BY RACE INDICATOR,ILLICIT DRUG OTHER THAN MARIJUANA - EVER USED,RECODED # R's CHILDREN < 18 IN HOUSEHOLD,Total %,Total % SE,Total % CI (lower),Total % CI (upper),Row %,Row % SE,Row % CI (lower),Row % CI (upper),Column %,Column % SE,Column % CI (lower),Column % CI (upper),Weighted Count,Unweighted Count,Count SE
"6 - Female, Hispanic",0 - Never used drug/used only marijuana,1,0.008630212058297542,0.0008042777781762508,0.007155929920758274,0.010405046240715157,0.7571790363058761,0.03898767048110345,0.6707007630823856,0.8268112599688123,0.01059683243948523,0.0009839868148502154,0.0087922587789768,0.012767016551087059,20086.1202841563,207,1866.1362241762229
"6 - Female, Hispanic",0 - Never used drug/used only marijuana,2,0.0014844848116823133,0.0004267463455506758,0.000833150435716474,0.0026436674415096636,0.8455049914520351,0.09113233591710576,0.5740726650637088,0.9569363382475049,0.001822763647300393,0.0005233812206831552,0.001023646373557938,0.0032436922484689787,3455.0182876196995,26,991.5454694636901
"6 - Female, Hispanic",0 - Never used drug/used only marijuana,3 - 3 or more,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
"6 - Female, Hispanic",1 - Illicit drug except for marijuana are ever used,Overall,0.1855856825535701,0.003813894049702012,0.17804699733172683,0.19336847086084089,0.1855856825535701,0.003813894049702012,0.17804699733172683,0.19336847086084089,1.0,0.0,N/A,N/A,431935.6601677304,3917,10408.333095371521
"6 - Female, Hispanic",1 - Illicit drug except for marijuana are ever used,0,0.18254286978370365,0.003833795094673724,0.1749682347603233,0.19036975763526234,0.1849767025303941,0.0038575853506810304,0.17735361256128593,0.19285063930869445,0.9836042698553099,0.0029253410949343925,0.9765661309663466,0.9885533478947032,424853.7596437517,3837,10422.276467661828
"6 - Female, Hispanic",1 - Illicit drug except for marijuana are ever used,1,0.002767636593723526,0.0005095992552493106,0.0019117009764927414,0.004005266737336509,0.24282096369412381,0.03898767048110345,0.17318874003118764,0.32929923691761437,0.014912985504281214,0.0027485228379035024,0.010289512909460967,0.021568686697007355,6441.4502388635,72,1183.8205149700068
"6 - Female, Hispanic",1 - Illicit drug except for marijuana are ever used,2,0.00027125267856351114,0.00016258325506685674,8.137150801570744e-05,0.0009038228191316897,0.1544950085479649,0.09113233591710576,0.04306366175249502,0.4259273349362912,0.0014616034751776333,0.0008775629140522576,0.00043728638410102947,0.00487362293819967,631.3186619543,7,379.1853887649386
"6 - Female, Hispanic",1 - Illicit drug except for marijuana are ever used,3 - 3 or more,3.923497579515993e-06,3.924731552705627e-06,5.261274429601508e-07,2.9258111815897172e-05,1.0,0.0,N/A,N/A,2.1141165231770824e-05,2.1175576366934604e-05,2.8274336710416665e-06,0.00015805706092762993,9.1316231611,1,9.1316231611
"7 - Male or Female, Other Races",Overall,Overall,1.0,0.0,N/A,N/A,1.0,0.0,N/A,N/A,1.0,0.0,N/A,N/A,1848042.4669677254,21028,26057.75369679273
"7 - Male or Female, Other Races",Overall,0,0.997519333400798,0.0003583109454943952,0.9966847571743979,0.9981442053547439,1.0,0.0,N/A,N/A,0.997519333400798,0.0003583109454943952,0.9966847571743979,0.9981442053547439,1843458.0897460117,20931,26010.636666375605
"7 - Male or Female, Other Races",Overall,1,0.0023416828271823897,0.00035256890068474325,0.0017304118864914784,0.0031682009634553974,1.0,0.0,N/A,N/A,0.0023416828271823897,0.00035256890068474325,0.0017304118864914784,0.0031682009634553974,4327.529308802102,93,651.8936692507613
"7 - Male or Female, Other Races",Overall,2,0.0001222030056812239,0.00010175066528539656,2.294681557672245e-05,0.0006505114270759157,1.0,0.0,N/A,N/A,0.0001222030056812239,0.00010175066528539656,2.294681557672245e-05,0.0006505114270759157,225.83634408999998,3,188.44619146203354
"7 - Male or Female, Other Races",Overall,3 - 3 or more,1.678076633860254e-05,1.6813943724376653e-05,2.242707604179622e-06,0.00012554805766821285,1.0,0.0,N/A,N/A,1.678076633860254e-05,1.6813943724376653e-05,2.242707604179622e-06,0.00012554805766821285,31.011568822,1,31.011568822
"7 - Male or Female, Other Races",0 - Never used drug/used only marijuana,Overall,0.8340172718870053,0.003632825564751823,0.8265915083623884,0.8411861420927823,0.8340172718870053,0.003632825564751823,0.8265915083623884,0.8411861420927823,1.0,0.0,N/A,N/A,1541299.3366317535,16830,23213.639405534243
"7 - Male or Female, Other Races",0 - Never used drug/used only marijuana,0,0.8327599192672405,0.0036452538127772684,0.8253095931275448,0.8399541165845972,0.8348308562884184,0.0036511360294366707,0.8273661633315776,0.8420344014920603,0.9984924141715674,0.00030242056353342524,0.9977446972458406,0.9989924853899178,1538975.695594475,16773,23147.076106951372
"7 - Male or Female, Other Races",0 - Never used drug/used only marijuana,1,0.0012179162831301468,0.0002506207682424502,0.0008055196562117832,0.0018410558931510577,0.5201030083974243,0.077845460775954,0.36679616716693586,0.6697151259672652,0.001460301032344991,0.0003007329525904035,0.0009655015212202746,0.002208114571199938,2250.7610124359994,54,468.1832117014867
"7 - Male or Female, Other Races",0 - Never used drug/used only marijuana,2,2.265557029579407e-05,2.2163204654174163e-05,3.1755248378762824e-06,0.00016161534326116617,0.18539290559589752,0.21096726602885607,0.013572563734322527,0.7901089646147251,2.7164389826765485e-05,2.6578681510379582e-05,3.8061781432283636e-06,0.00019384229664609222,41.868456019999996,2,40.83850187763209
"7 - Male or Female, Other Races",0 - Never used drug/used only marijuana,3 - 3 or more,1.678076633860254e-05,1.6813943724376653e-05,2.242707604179622e-06,0.00012554805766821285,1.0,0.0,N/A,N/A,2.0120406260454565e-05,2.014100698204652e-05,2.69418538824083e-06,0.0001502439752901661,31.011568822,1,31.011568822
"7 - Male or Female, Other Races",1 - Illicit drug except for marijuana are ever used,Overall,0.16598272811299652,0.0036328255647518257,0.1588138579072195,0.17340849163761335,0.16598272811299652,0.0036328255647518257,0.1588138579072195,0.17340849163761335,1.0,0.0,N/A,N/A,306743.1303359753,4198,7713.743746165034
"7 - Male or Female, Other Races",1 - Illicit drug except for marijuana are ever used,0,0.16475941413355882,0.003644360801604288,0.15756940762663055,0.17221043837634123,0.16516914371158295,0.0036511360294366724,0.15796559850794104,0.1726338366684237,0.992629871834587,0.0015462822493826354,0.988775741714896,0.9951670584546247,304482.3941515392,4158,7746.427492785148
"7 - Male or Female, Other Races",1 - Illicit drug except for marijuana are ever used,1,0.0011237665440522418,0.0002561021961007259,0.0007109459568578683,0.0017758711088988388,0.47989699160257515,0.07784546077595401,0.3302848740327342,0.6332038328330637,0.006770382417664639,0.0015503511425744168,0.00427162653112011,0.010715096000541135,2076.7682963661,39,468.92431920020965
"7 - Male or Female, Other Races",1 - Illicit drug except for marijuana are ever used,2,9.954743538542983e-05,9.930026690500605e-05,1.3422721596518767e-05,0.0007378696357484054,0.8146070944041025,0.21096726602885607,0.20989103538527482,0.9864274362656775,0.0005997457477482877,0.0005986743785044534,8.070905343915237e-05,0.004441858965205518,183.96788807,1,183.96788807
"7 - Male or Female, Other Races",1 - Illicit drug except for marijuana are ever used,3 - 3 or more,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
